locus_tag	ftype	length_bp	gene	EC_number	COG	product
LKDPMFFB_01015	gene	981	yqeN			
LKDPMFFB_01015	mRNA	981	yqeN			
LKDPMFFB_01015	CDS	981	yqeN		COG1466	putative protein YqeN
LKDPMFFB_01016	gene	1032	aroG_2			
LKDPMFFB_01016	mRNA	1032	aroG_2			
LKDPMFFB_01016	CDS	1032	aroG_2	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
LKDPMFFB_01017	gene	1191	coaBC			
LKDPMFFB_01017	mRNA	1191	coaBC			
LKDPMFFB_01017	CDS	1191	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LKDPMFFB_01018	gene	591	mntP_1			
LKDPMFFB_01018	mRNA	591	mntP_1			
LKDPMFFB_01018	CDS	591	mntP_1		COG1971	putative manganese efflux pump MntP
LKDPMFFB_01019	gene	957	yrbG			
LKDPMFFB_01019	mRNA	957	yrbG			
LKDPMFFB_01019	CDS	957	yrbG		COG0530	Inner membrane protein YrbG
LKDPMFFB_01020	gene	1263				
LKDPMFFB_01020	mRNA	1263				
LKDPMFFB_01020	CDS	1263				hypothetical protein
LKDPMFFB_01021	gene	219				
LKDPMFFB_01021	mRNA	219				
LKDPMFFB_01021	CDS	219				hypothetical protein
LKDPMFFB_01022	gene	171				
LKDPMFFB_01022	mRNA	171				
LKDPMFFB_01022	CDS	171			COG1145	Ferredoxin
LKDPMFFB_01023	gene	75				
LKDPMFFB_01023	mRNA	75				
LKDPMFFB_01023	tRNA	75				tRNA-Val(tac)
LKDPMFFB_01024	gene	1116				
LKDPMFFB_01024	mRNA	1116				
LKDPMFFB_01024	CDS	1116				hypothetical protein
LKDPMFFB_01025	gene	1542				
LKDPMFFB_01025	mRNA	1542				
LKDPMFFB_01025	CDS	1542				hypothetical protein
LKDPMFFB_01026	gene	690	lnrL_2			
LKDPMFFB_01026	mRNA	690	lnrL_2			
LKDPMFFB_01026	CDS	690	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
LKDPMFFB_01027	gene	645				
LKDPMFFB_01027	mRNA	645				
LKDPMFFB_01027	CDS	645				hypothetical protein
LKDPMFFB_01028	gene	1020				
LKDPMFFB_01028	mRNA	1020				
LKDPMFFB_01028	CDS	1020				hypothetical protein
LKDPMFFB_01029	gene	855				
LKDPMFFB_01029	mRNA	855				
LKDPMFFB_01029	CDS	855				hypothetical protein
LKDPMFFB_01030	gene	429	apbC			
LKDPMFFB_01030	mRNA	429	apbC			
LKDPMFFB_01030	CDS	429	apbC		COG0489	Iron-sulfur cluster carrier protein
LKDPMFFB_01031	gene	825				
LKDPMFFB_01031	mRNA	825				
LKDPMFFB_01031	CDS	825				hypothetical protein
LKDPMFFB_01032	gene	978	iolG			
LKDPMFFB_01032	mRNA	978	iolG			
LKDPMFFB_01032	CDS	978	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
LKDPMFFB_01033	gene	552	proX			
LKDPMFFB_01033	mRNA	552	proX			
LKDPMFFB_01033	CDS	552	proX		COG3760	Prolyl-tRNA editing protein ProX
LKDPMFFB_01034	gene	1179				
LKDPMFFB_01034	mRNA	1179				
LKDPMFFB_01034	CDS	1179				hypothetical protein
LKDPMFFB_01035	gene	1437				
LKDPMFFB_01035	mRNA	1437				
LKDPMFFB_01035	CDS	1437				hypothetical protein
LKDPMFFB_01036	gene	984	cysK1			
LKDPMFFB_01036	mRNA	984	cysK1			
LKDPMFFB_01036	CDS	984	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
LKDPMFFB_01037	gene	522	scpB			
LKDPMFFB_01037	mRNA	522	scpB			
LKDPMFFB_01037	CDS	522	scpB			Segregation and condensation protein B
LKDPMFFB_01038	gene	1389	apeA			
LKDPMFFB_01038	mRNA	1389	apeA			
LKDPMFFB_01038	CDS	1389	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
LKDPMFFB_01039	gene	1005	prmA			
LKDPMFFB_01039	mRNA	1005	prmA			
LKDPMFFB_01039	CDS	1005	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
LKDPMFFB_01040	gene	744	rsmE			
LKDPMFFB_01040	mRNA	744	rsmE			
LKDPMFFB_01040	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
LKDPMFFB_01041	gene	1158	iscS_1			
LKDPMFFB_01041	mRNA	1158	iscS_1			
LKDPMFFB_01041	CDS	1158	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
LKDPMFFB_01042	gene	1182	thiI			
LKDPMFFB_01042	mRNA	1182	thiI			
LKDPMFFB_01042	CDS	1182	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
LKDPMFFB_01043	gene	231				
LKDPMFFB_01043	mRNA	231				
LKDPMFFB_01043	CDS	231				hypothetical protein
LKDPMFFB_01044	gene	564				
LKDPMFFB_01044	mRNA	564				
LKDPMFFB_01044	CDS	564				hypothetical protein
LKDPMFFB_01045	gene	1134				
LKDPMFFB_01045	mRNA	1134				
LKDPMFFB_01045	CDS	1134				hypothetical protein
LKDPMFFB_01046	gene	1050	xerC_4			
LKDPMFFB_01046	mRNA	1050	xerC_4			
LKDPMFFB_01046	CDS	1050	xerC_4		COG4973	Tyrosine recombinase XerC
LKDPMFFB_01047	gene	1257				
LKDPMFFB_01047	mRNA	1257				
LKDPMFFB_01047	CDS	1257				hypothetical protein
LKDPMFFB_01048	gene	1683	recN			
LKDPMFFB_01048	mRNA	1683	recN			
LKDPMFFB_01048	CDS	1683	recN		COG0497	DNA repair protein RecN
LKDPMFFB_01049	gene	447	argR			
LKDPMFFB_01049	mRNA	447	argR			
LKDPMFFB_01049	CDS	447	argR		COG1438	Arginine repressor
LKDPMFFB_01050	gene	255	nadK			
LKDPMFFB_01050	mRNA	255	nadK			
LKDPMFFB_01050	CDS	255	nadK	2.7.1.23		NAD kinase
LKDPMFFB_01051	gene	477	def1			
LKDPMFFB_01051	mRNA	477	def1			
LKDPMFFB_01051	CDS	477	def1	3.5.1.88	COG0242	Peptide deformylase 1
LKDPMFFB_01052	gene	2208	priA			
LKDPMFFB_01052	mRNA	2208	priA			
LKDPMFFB_01052	CDS	2208	priA	3.6.4.-	COG1198	Primosomal protein N'
LKDPMFFB_01053	gene	1473	murE			
LKDPMFFB_01053	mRNA	1473	murE			
LKDPMFFB_01053	CDS	1473	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
LKDPMFFB_01054	gene	861	folD			
LKDPMFFB_01054	mRNA	861	folD			
LKDPMFFB_01054	CDS	861	folD		COG0190	Bifunctional protein FolD protein
LKDPMFFB_01055	gene	1371	murF			
LKDPMFFB_01055	mRNA	1371	murF			
LKDPMFFB_01055	CDS	1371	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
LKDPMFFB_01056	gene	879	speE			
LKDPMFFB_01056	mRNA	879	speE			
LKDPMFFB_01056	CDS	879	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
LKDPMFFB_01057	gene	1260				
LKDPMFFB_01057	mRNA	1260				
LKDPMFFB_01057	CDS	1260		1.5.1.43		Carboxynorspermidine synthase
LKDPMFFB_01058	gene	1131	nspC			
LKDPMFFB_01058	mRNA	1131	nspC			
LKDPMFFB_01058	CDS	1131	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
LKDPMFFB_01059	gene	1092	aguA			
LKDPMFFB_01059	mRNA	1092	aguA			
LKDPMFFB_01059	CDS	1092	aguA	3.5.3.12	COG2957	Agmatine deiminase
LKDPMFFB_01060	gene	873				
LKDPMFFB_01060	mRNA	873				
LKDPMFFB_01060	CDS	873		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
LKDPMFFB_01061	gene	930	tvaI			
LKDPMFFB_01061	mRNA	930	tvaI			
LKDPMFFB_01061	CDS	930	tvaI	3.2.1.135		Neopullulanase 1
LKDPMFFB_01062	gene	546				
LKDPMFFB_01062	mRNA	546				
LKDPMFFB_01062	CDS	546				hypothetical protein
LKDPMFFB_01063	gene	585	mntP_2			
LKDPMFFB_01063	mRNA	585	mntP_2			
LKDPMFFB_01063	CDS	585	mntP_2			manganese efflux pump MntP
LKDPMFFB_01064	gene	627				
LKDPMFFB_01064	mRNA	627				
LKDPMFFB_01064	CDS	627				hypothetical protein
LKDPMFFB_01065	gene	234	acpP_3			
LKDPMFFB_01065	mRNA	234	acpP_3			
LKDPMFFB_01065	CDS	234	acpP_3			Acyl carrier protein
LKDPMFFB_01066	gene	723	azoR			
LKDPMFFB_01066	mRNA	723	azoR			
LKDPMFFB_01066	CDS	723	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
LKDPMFFB_01067	gene	759				
LKDPMFFB_01067	mRNA	759				
LKDPMFFB_01067	CDS	759				hypothetical protein
LKDPMFFB_01068	gene	1518	menE			
LKDPMFFB_01068	mRNA	1518	menE			
LKDPMFFB_01068	CDS	1518	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
LKDPMFFB_01069	gene	255	acpP_4			
LKDPMFFB_01069	mRNA	255	acpP_4			
LKDPMFFB_01069	CDS	255	acpP_4			Acyl carrier protein
LKDPMFFB_01070	gene	723				
LKDPMFFB_01070	mRNA	723				
LKDPMFFB_01070	CDS	723				hypothetical protein
LKDPMFFB_01071	gene	636	bcrA_1			
LKDPMFFB_01071	mRNA	636	bcrA_1			
LKDPMFFB_01071	CDS	636	bcrA_1			Bacitracin transport ATP-binding protein BcrA
LKDPMFFB_01072	gene	1563	gpmI			
LKDPMFFB_01072	mRNA	1563	gpmI			
LKDPMFFB_01072	CDS	1563	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LKDPMFFB_01073	gene	249	secG			
LKDPMFFB_01073	mRNA	249	secG			
LKDPMFFB_01073	CDS	249	secG		COG1314	putative protein-export membrane protein SecG
LKDPMFFB_01074	gene	2136	rnr			
LKDPMFFB_01074	mRNA	2136	rnr			
LKDPMFFB_01074	CDS	2136	rnr	3.1.13.1	COG0557	Ribonuclease R
LKDPMFFB_01075	gene	471	smpB			
LKDPMFFB_01075	mRNA	471	smpB			
LKDPMFFB_01075	CDS	471	smpB		COG0691	SsrA-binding protein
LKDPMFFB_01076	gene	341	ssrA			
LKDPMFFB_01076	mRNA	341	ssrA			
LKDPMFFB_01076	tmRNA	341	ssrA			transfer-messenger RNA, SsrA
LKDPMFFB_01077	gene	771	yjcD			
LKDPMFFB_01077	mRNA	771	yjcD			
LKDPMFFB_01077	CDS	771	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
LKDPMFFB_01078	gene	309				
LKDPMFFB_01078	mRNA	309				
LKDPMFFB_01078	CDS	309				hypothetical protein
LKDPMFFB_01079	gene	456	lrpC			
LKDPMFFB_01079	mRNA	456	lrpC			
LKDPMFFB_01079	CDS	456	lrpC		COG1522	HTH-type transcriptional regulator LrpC
LKDPMFFB_01080	gene	585	maf			
LKDPMFFB_01080	mRNA	585	maf			
LKDPMFFB_01080	CDS	585	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LKDPMFFB_01081	gene	249				
LKDPMFFB_01081	mRNA	249				
LKDPMFFB_01081	CDS	249				hypothetical protein
LKDPMFFB_01082	gene	969	prsA_2			
LKDPMFFB_01082	mRNA	969	prsA_2			
LKDPMFFB_01082	CDS	969	prsA_2	5.2.1.8		Foldase protein PrsA
LKDPMFFB_01083	gene	1998	htpG			
LKDPMFFB_01083	mRNA	1998	htpG			
LKDPMFFB_01083	CDS	1998	htpG		COG0326	Chaperone protein HtpG
LKDPMFFB_01084	gene	645				
LKDPMFFB_01084	mRNA	645				
LKDPMFFB_01084	CDS	645				hypothetical protein
LKDPMFFB_01085	gene	807	gdpP			
LKDPMFFB_01085	mRNA	807	gdpP			
LKDPMFFB_01085	CDS	807	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
LKDPMFFB_01086	gene	447	rplI			
LKDPMFFB_01086	mRNA	447	rplI			
LKDPMFFB_01086	CDS	447	rplI			50S ribosomal protein L9
LKDPMFFB_01087	gene	1353	dnaC			
LKDPMFFB_01087	mRNA	1353	dnaC			
LKDPMFFB_01087	CDS	1353	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LKDPMFFB_01088	gene	540				
LKDPMFFB_01088	mRNA	540				
LKDPMFFB_01088	CDS	540				hypothetical protein
LKDPMFFB_01089	gene	984				
LKDPMFFB_01089	mRNA	984				
LKDPMFFB_01089	CDS	984				hypothetical protein
LKDPMFFB_01090	gene	546				
LKDPMFFB_01090	mRNA	546				
LKDPMFFB_01090	CDS	546				hypothetical protein
LKDPMFFB_01091	gene	693				
LKDPMFFB_01091	mRNA	693				
LKDPMFFB_01091	CDS	693				hypothetical protein
LKDPMFFB_01092	gene	1119	prfB			
LKDPMFFB_01092	mRNA	1119	prfB			
LKDPMFFB_01092	CDS	1119	prfB			Peptide chain release factor 2
LKDPMFFB_01093	gene	456	cheW_2			
LKDPMFFB_01093	mRNA	456	cheW_2			
LKDPMFFB_01093	CDS	456	cheW_2		COG0835	Chemotaxis protein CheW
LKDPMFFB_01094	gene	1209				
LKDPMFFB_01094	mRNA	1209				
LKDPMFFB_01094	CDS	1209				hypothetical protein
LKDPMFFB_01095	gene	1206	apgM			
LKDPMFFB_01095	mRNA	1206	apgM			
LKDPMFFB_01095	CDS	1206	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LKDPMFFB_01096	gene	1311	yclM			
LKDPMFFB_01096	mRNA	1311	yclM			
LKDPMFFB_01096	CDS	1311	yclM	2.7.2.4	COG0527	Aspartokinase 3
LKDPMFFB_01097	gene	498				
LKDPMFFB_01097	mRNA	498				
LKDPMFFB_01097	CDS	498				hypothetical protein
LKDPMFFB_01098	gene	198				
LKDPMFFB_01098	mRNA	198				
LKDPMFFB_01098	CDS	198				hypothetical protein
LKDPMFFB_01099	gene	987	argF			
LKDPMFFB_01099	mRNA	987	argF			
LKDPMFFB_01099	CDS	987	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
LKDPMFFB_01100	gene	288				
LKDPMFFB_01100	mRNA	288				
LKDPMFFB_01100	CDS	288				hypothetical protein
LKDPMFFB_01101	gene	981	birA			
LKDPMFFB_01101	mRNA	981	birA			
LKDPMFFB_01101	CDS	981	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
LKDPMFFB_01102	gene	333				
LKDPMFFB_01102	mRNA	333				
LKDPMFFB_01102	CDS	333				hypothetical protein
LKDPMFFB_01103	gene	963	dus			
LKDPMFFB_01103	mRNA	963	dus			
LKDPMFFB_01103	CDS	963	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
LKDPMFFB_01104	gene	477	greA_2			
LKDPMFFB_01104	mRNA	477	greA_2			
LKDPMFFB_01104	CDS	477	greA_2		COG0782	Transcription elongation factor GreA
LKDPMFFB_01105	gene	1602	lysS			
LKDPMFFB_01105	mRNA	1602	lysS			
LKDPMFFB_01105	CDS	1602	lysS	6.1.1.6		Lysine--tRNA ligase
LKDPMFFB_01106	gene	471				
LKDPMFFB_01106	mRNA	471				
LKDPMFFB_01106	CDS	471				hypothetical protein
LKDPMFFB_01107	gene	339				
LKDPMFFB_01107	mRNA	339				
LKDPMFFB_01107	CDS	339				hypothetical protein
LKDPMFFB_01108	gene	876				
LKDPMFFB_01108	mRNA	876				
LKDPMFFB_01108	CDS	876				hypothetical protein
LKDPMFFB_01109	gene	429				
LKDPMFFB_01109	mRNA	429				
LKDPMFFB_01109	CDS	429				hypothetical protein
LKDPMFFB_01110	gene	798				
LKDPMFFB_01110	mRNA	798				
LKDPMFFB_01110	CDS	798				hypothetical protein
LKDPMFFB_01111	gene	258				
LKDPMFFB_01111	mRNA	258				
LKDPMFFB_01111	CDS	258				hypothetical protein
LKDPMFFB_01112	gene	363				
LKDPMFFB_01112	mRNA	363				
LKDPMFFB_01112	CDS	363				hypothetical protein
LKDPMFFB_01113	gene	543				
LKDPMFFB_01113	mRNA	543				
LKDPMFFB_01113	CDS	543				hypothetical protein
LKDPMFFB_01114	gene	393				
LKDPMFFB_01114	mRNA	393				
LKDPMFFB_01114	CDS	393				hypothetical protein
LKDPMFFB_01115	gene	135				
LKDPMFFB_01115	mRNA	135				
LKDPMFFB_01115	CDS	135				hypothetical protein
LKDPMFFB_01116	gene	2115				
LKDPMFFB_01116	mRNA	2115				
LKDPMFFB_01116	CDS	2115				hypothetical protein
LKDPMFFB_01117	gene	879				
LKDPMFFB_01117	mRNA	879				
LKDPMFFB_01117	CDS	879				DegV domain-containing protein
LKDPMFFB_01118	gene	744				
LKDPMFFB_01118	mRNA	744				
LKDPMFFB_01118	CDS	744				hypothetical protein
LKDPMFFB_01119	gene	690				
LKDPMFFB_01119	mRNA	690				
LKDPMFFB_01119	CDS	690				hypothetical protein
LKDPMFFB_01120	gene	1125				
LKDPMFFB_01120	mRNA	1125				
LKDPMFFB_01120	CDS	1125				hypothetical protein
LKDPMFFB_01121	gene	1128	dmdA			
LKDPMFFB_01121	mRNA	1128	dmdA			
LKDPMFFB_01121	CDS	1128	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
LKDPMFFB_01122	gene	486	DmdB			
LKDPMFFB_01122	mRNA	486	DmdB			
LKDPMFFB_01122	CDS	486	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
LKDPMFFB_01123	gene	777	yafV			
LKDPMFFB_01123	mRNA	777	yafV			
LKDPMFFB_01123	CDS	777	yafV	3.5.1.3		Omega-amidase YafV
LKDPMFFB_01124	gene	795				
LKDPMFFB_01124	mRNA	795				
LKDPMFFB_01124	CDS	795				hypothetical protein
LKDPMFFB_01125	gene	180				
LKDPMFFB_01125	mRNA	180				
LKDPMFFB_01125	CDS	180				hypothetical protein
LKDPMFFB_01126	gene	693				
LKDPMFFB_01126	mRNA	693				
LKDPMFFB_01126	CDS	693				hypothetical protein
LKDPMFFB_01127	gene	1494	thrC			
LKDPMFFB_01127	mRNA	1494	thrC			
LKDPMFFB_01127	CDS	1494	thrC	4.2.3.1	COG0498	Threonine synthase
LKDPMFFB_01128	gene	2616				
LKDPMFFB_01128	mRNA	2616				
LKDPMFFB_01128	CDS	2616		7.2.2.10	COG0474	Calcium-transporting ATPase
LKDPMFFB_01129	gene	405				
LKDPMFFB_01129	mRNA	405				
LKDPMFFB_01129	CDS	405				hypothetical protein
LKDPMFFB_01130	gene	150				
LKDPMFFB_01130	mRNA	150				
LKDPMFFB_01130	CDS	150				hypothetical protein
LKDPMFFB_01131	gene	1413	pyk_1			
LKDPMFFB_01131	mRNA	1413	pyk_1			
LKDPMFFB_01131	CDS	1413	pyk_1	2.7.1.40		Pyruvate kinase
LKDPMFFB_01132	gene	489				
LKDPMFFB_01132	mRNA	489				
LKDPMFFB_01132	CDS	489				hypothetical protein
LKDPMFFB_01133	gene	1116				
LKDPMFFB_01133	mRNA	1116				
LKDPMFFB_01133	CDS	1116				hypothetical protein
LKDPMFFB_01134	gene	588				
LKDPMFFB_01134	mRNA	588				
LKDPMFFB_01134	CDS	588				hypothetical protein
LKDPMFFB_01135	gene	1134				
LKDPMFFB_01135	mRNA	1134				
LKDPMFFB_01135	CDS	1134				hypothetical protein
LKDPMFFB_01136	gene	1176				
LKDPMFFB_01136	mRNA	1176				
LKDPMFFB_01136	CDS	1176				hypothetical protein
LKDPMFFB_01137	gene	678				
LKDPMFFB_01137	mRNA	678				
LKDPMFFB_01137	CDS	678				hypothetical protein
LKDPMFFB_01138	gene	657				
LKDPMFFB_01138	mRNA	657				
LKDPMFFB_01138	CDS	657				hypothetical protein
LKDPMFFB_01139	gene	681				
LKDPMFFB_01139	mRNA	681				
LKDPMFFB_01139	CDS	681				hypothetical protein
LKDPMFFB_01140	gene	1050				
LKDPMFFB_01140	mRNA	1050				
LKDPMFFB_01140	CDS	1050				hypothetical protein
LKDPMFFB_01141	gene	327				
LKDPMFFB_01141	mRNA	327				
LKDPMFFB_01141	CDS	327				hypothetical protein
LKDPMFFB_01142	gene	918	metAA			
LKDPMFFB_01142	mRNA	918	metAA			
LKDPMFFB_01142	CDS	918	metAA	2.3.1.31		Homoserine O-acetyltransferase
LKDPMFFB_01143	gene	1950	ligA			
LKDPMFFB_01143	mRNA	1950	ligA			
LKDPMFFB_01143	CDS	1950	ligA	6.5.1.2	COG0272	DNA ligase
LKDPMFFB_01144	gene	723	rluF			
LKDPMFFB_01144	mRNA	723	rluF			
LKDPMFFB_01144	CDS	723	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
LKDPMFFB_01145	gene	540				
LKDPMFFB_01145	mRNA	540				
LKDPMFFB_01145	CDS	540				hypothetical protein
LKDPMFFB_01146	gene	531	hpf			
LKDPMFFB_01146	mRNA	531	hpf			
LKDPMFFB_01146	CDS	531	hpf		COG1544	Ribosome hibernation promotion factor
LKDPMFFB_01147	gene	729	fabG_2			
LKDPMFFB_01147	mRNA	729	fabG_2			
LKDPMFFB_01147	CDS	729	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LKDPMFFB_01148	gene	933	cysK			
LKDPMFFB_01148	mRNA	933	cysK			
LKDPMFFB_01148	CDS	933	cysK	2.5.1.47	COG0031	Cysteine synthase
LKDPMFFB_01149	gene	1308				
LKDPMFFB_01149	mRNA	1308				
LKDPMFFB_01149	CDS	1308		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
LKDPMFFB_01150	gene	1728				
LKDPMFFB_01150	mRNA	1728				
LKDPMFFB_01150	CDS	1728				hypothetical protein
LKDPMFFB_01151	gene	1125				
LKDPMFFB_01151	mRNA	1125				
LKDPMFFB_01151	CDS	1125				hypothetical protein
LKDPMFFB_01152	gene	432				
LKDPMFFB_01152	mRNA	432				
LKDPMFFB_01152	CDS	432				hypothetical protein
LKDPMFFB_01153	gene	1734				
LKDPMFFB_01153	mRNA	1734				
LKDPMFFB_01153	CDS	1734				hypothetical protein
LKDPMFFB_01154	gene	1020				
LKDPMFFB_01154	mRNA	1020				
LKDPMFFB_01154	CDS	1020				hypothetical protein
LKDPMFFB_01155	gene	1065				
LKDPMFFB_01155	mRNA	1065				
LKDPMFFB_01155	CDS	1065				hypothetical protein
LKDPMFFB_01156	gene	579	cmk_2			
LKDPMFFB_01156	mRNA	579	cmk_2			
LKDPMFFB_01156	CDS	579	cmk_2	2.7.4.25		Cytidylate kinase
LKDPMFFB_01157	gene	1386	mepA_4			
LKDPMFFB_01157	mRNA	1386	mepA_4			
LKDPMFFB_01157	CDS	1386	mepA_4			Multidrug export protein MepA
LKDPMFFB_01158	gene	507				
LKDPMFFB_01158	mRNA	507				
LKDPMFFB_01158	CDS	507				hypothetical protein
LKDPMFFB_01159	gene	288				
LKDPMFFB_01159	mRNA	288				
LKDPMFFB_01159	CDS	288				hypothetical protein
LKDPMFFB_01160	gene	888	glgP_2			
LKDPMFFB_01160	mRNA	888	glgP_2			
LKDPMFFB_01160	CDS	888	glgP_2	2.4.1.1	COG0058	Glycogen phosphorylase
LKDPMFFB_01161	gene	1515	rssB			
LKDPMFFB_01161	mRNA	1515	rssB			
LKDPMFFB_01161	CDS	1515	rssB			Regulator of RpoS
LKDPMFFB_01162	gene	1707				
LKDPMFFB_01162	mRNA	1707				
LKDPMFFB_01162	CDS	1707				hypothetical protein
LKDPMFFB_01163	gene	1305	cycB			
LKDPMFFB_01163	mRNA	1305	cycB			
LKDPMFFB_01163	CDS	1305	cycB		COG2182	Cyclodextrin-binding protein
LKDPMFFB_01164	gene	1461				
LKDPMFFB_01164	mRNA	1461				
LKDPMFFB_01164	CDS	1461				hypothetical protein
LKDPMFFB_01165	gene	666				
LKDPMFFB_01165	mRNA	666				
LKDPMFFB_01165	CDS	666				hypothetical protein
LKDPMFFB_01166	gene	1455	guaB			
LKDPMFFB_01166	mRNA	1455	guaB			
LKDPMFFB_01166	CDS	1455	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
LKDPMFFB_01167	gene	525				
LKDPMFFB_01167	mRNA	525				
LKDPMFFB_01167	CDS	525				hypothetical protein
LKDPMFFB_01168	gene	1065				
LKDPMFFB_01168	mRNA	1065				
LKDPMFFB_01168	CDS	1065				hypothetical protein
LKDPMFFB_01169	gene	573				
LKDPMFFB_01169	mRNA	573				
LKDPMFFB_01169	CDS	573				hypothetical protein
LKDPMFFB_01170	gene	708				
LKDPMFFB_01170	mRNA	708				
LKDPMFFB_01170	CDS	708				hypothetical protein
LKDPMFFB_01171	gene	1371				
LKDPMFFB_01171	mRNA	1371				
LKDPMFFB_01171	CDS	1371				hypothetical protein
LKDPMFFB_01172	gene	714	cheB_3			
LKDPMFFB_01172	mRNA	714	cheB_3			
LKDPMFFB_01172	CDS	714	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
LKDPMFFB_01173	gene	738				
LKDPMFFB_01173	mRNA	738				
LKDPMFFB_01173	CDS	738				hypothetical protein
LKDPMFFB_01174	gene	960				
LKDPMFFB_01174	mRNA	960				
LKDPMFFB_01174	CDS	960				hypothetical protein
LKDPMFFB_01175	gene	705				
LKDPMFFB_01175	mRNA	705				
LKDPMFFB_01175	CDS	705				hypothetical protein
LKDPMFFB_01176	gene	147				
LKDPMFFB_01176	mRNA	147				
LKDPMFFB_01176	CDS	147				hypothetical protein
LKDPMFFB_01177	gene	378				
LKDPMFFB_01177	mRNA	378				
LKDPMFFB_01177	CDS	378				hypothetical protein
LKDPMFFB_01178	gene	243				
LKDPMFFB_01178	mRNA	243				
LKDPMFFB_01178	CDS	243				hypothetical protein
LKDPMFFB_01179	gene	156				
LKDPMFFB_01179	mRNA	156				
LKDPMFFB_01179	CDS	156				hypothetical protein
LKDPMFFB_01180	gene	192	ppdK			
LKDPMFFB_01180	mRNA	192	ppdK			
LKDPMFFB_01180	CDS	192	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
LKDPMFFB_01181	gene	909	cheV			
LKDPMFFB_01181	mRNA	909	cheV			
LKDPMFFB_01181	CDS	909	cheV		COG0784	Chemotaxis protein CheV
LKDPMFFB_01182	gene	1416				
LKDPMFFB_01182	mRNA	1416				
LKDPMFFB_01182	CDS	1416				hypothetical protein
LKDPMFFB_01183	gene	606	hisH			
LKDPMFFB_01183	mRNA	606	hisH			
LKDPMFFB_01183	CDS	606	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
LKDPMFFB_01184	gene	762	hisF			
LKDPMFFB_01184	mRNA	762	hisF			
LKDPMFFB_01184	CDS	762	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
LKDPMFFB_01185	gene	681	ung			
LKDPMFFB_01185	mRNA	681	ung			
LKDPMFFB_01185	CDS	681	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
LKDPMFFB_01186	gene	771				
LKDPMFFB_01186	mRNA	771				
LKDPMFFB_01186	CDS	771				hypothetical protein
LKDPMFFB_01187	gene	480				
LKDPMFFB_01187	mRNA	480				
LKDPMFFB_01187	CDS	480		3.1.3.5	COG0546	5'-nucleotidase
LKDPMFFB_01188	gene	1281	spoVB			
LKDPMFFB_01188	mRNA	1281	spoVB			
LKDPMFFB_01188	CDS	1281	spoVB		COG2244	Stage V sporulation protein B
LKDPMFFB_01189	gene	1107	iscS_2			
LKDPMFFB_01189	mRNA	1107	iscS_2			
LKDPMFFB_01189	CDS	1107	iscS_2	2.8.1.7		Cysteine desulfurase IscS
