locus_tag	ftype	length_bp	gene	EC_number	COG	product
KNBIHPMI_00797	gene	333				
KNBIHPMI_00797	mRNA	333				
KNBIHPMI_00797	CDS	333				hypothetical protein
KNBIHPMI_00798	gene	327				
KNBIHPMI_00798	mRNA	327				
KNBIHPMI_00798	CDS	327				hypothetical protein
KNBIHPMI_00799	gene	543	hpt			
KNBIHPMI_00799	mRNA	543	hpt			
KNBIHPMI_00799	CDS	543	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KNBIHPMI_00800	gene	1350	tilS			
KNBIHPMI_00800	mRNA	1350	tilS			
KNBIHPMI_00800	CDS	1350	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KNBIHPMI_00801	gene	735	dnaC			
KNBIHPMI_00801	mRNA	735	dnaC			
KNBIHPMI_00801	CDS	735	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
KNBIHPMI_00802	gene	600				
KNBIHPMI_00802	mRNA	600				
KNBIHPMI_00802	CDS	600				hypothetical protein
KNBIHPMI_00803	gene	1377				
KNBIHPMI_00803	mRNA	1377				
KNBIHPMI_00803	CDS	1377				hypothetical protein
KNBIHPMI_00804	gene	963	ykoT			
KNBIHPMI_00804	mRNA	963	ykoT			
KNBIHPMI_00804	CDS	963	ykoT	2.4.-.-		putative glycosyltransferase YkoT
KNBIHPMI_00805	gene	1236	addA			
KNBIHPMI_00805	mRNA	1236	addA			
KNBIHPMI_00805	CDS	1236	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
KNBIHPMI_00806	gene	213	rpmE			
KNBIHPMI_00806	mRNA	213	rpmE			
KNBIHPMI_00806	CDS	213	rpmE		COG0254	50S ribosomal protein L31
KNBIHPMI_00807	gene	573				
KNBIHPMI_00807	mRNA	573				
KNBIHPMI_00807	CDS	573				hypothetical protein
KNBIHPMI_00808	gene	1455				
KNBIHPMI_00808	mRNA	1455				
KNBIHPMI_00808	CDS	1455				hypothetical protein
KNBIHPMI_00809	gene	288				
KNBIHPMI_00809	mRNA	288				
KNBIHPMI_00809	CDS	288				hypothetical protein
KNBIHPMI_00810	gene	597				
KNBIHPMI_00810	mRNA	597				
KNBIHPMI_00810	CDS	597				hypothetical protein
KNBIHPMI_00811	gene	267	rlmCD			
KNBIHPMI_00811	mRNA	267	rlmCD			
KNBIHPMI_00811	CDS	267	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
KNBIHPMI_00812	gene	492				
KNBIHPMI_00812	mRNA	492				
KNBIHPMI_00812	CDS	492				hypothetical protein
KNBIHPMI_00813	gene	828				
KNBIHPMI_00813	mRNA	828				
KNBIHPMI_00813	CDS	828				hypothetical protein
KNBIHPMI_00814	gene	519				
KNBIHPMI_00814	mRNA	519				
KNBIHPMI_00814	CDS	519				hypothetical protein
KNBIHPMI_00815	gene	570	gdh			
KNBIHPMI_00815	mRNA	570	gdh			
KNBIHPMI_00815	CDS	570	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
KNBIHPMI_00816	gene	432				
KNBIHPMI_00816	mRNA	432				
KNBIHPMI_00816	CDS	432				hypothetical protein
KNBIHPMI_00817	gene	1638				
KNBIHPMI_00817	mRNA	1638				
KNBIHPMI_00817	CDS	1638				hypothetical protein
KNBIHPMI_00818	gene	531	salA			
KNBIHPMI_00818	mRNA	531	salA			
KNBIHPMI_00818	CDS	531	salA		COG0489	Iron-sulfur cluster carrier protein
KNBIHPMI_00819	gene	264	abrB			
KNBIHPMI_00819	mRNA	264	abrB			
KNBIHPMI_00819	CDS	264	abrB		COG2002	Transition state regulatory protein AbrB
KNBIHPMI_00820	gene	957				
KNBIHPMI_00820	mRNA	957				
KNBIHPMI_00820	CDS	957				hypothetical protein
KNBIHPMI_00821	gene	1218	gpmI			
KNBIHPMI_00821	mRNA	1218	gpmI			
KNBIHPMI_00821	CDS	1218	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
KNBIHPMI_00822	gene	1455	pyk			
KNBIHPMI_00822	mRNA	1455	pyk			
KNBIHPMI_00822	CDS	1455	pyk	2.7.1.40		Pyruvate kinase
KNBIHPMI_00823	gene	92				
KNBIHPMI_00823	mRNA	92				
KNBIHPMI_00823	tRNA	92				tRNA-Ser(gga)
KNBIHPMI_00824	gene	714				
KNBIHPMI_00824	mRNA	714				
KNBIHPMI_00824	CDS	714				hypothetical protein
KNBIHPMI_00825	gene	195				
KNBIHPMI_00825	mRNA	195				
KNBIHPMI_00825	CDS	195				hypothetical protein
KNBIHPMI_00826	gene	76				
KNBIHPMI_00826	mRNA	76				
KNBIHPMI_00826	tRNA	76				tRNA-Pro(tgg)
KNBIHPMI_00827	gene	852				
KNBIHPMI_00827	mRNA	852				
KNBIHPMI_00827	CDS	852				hypothetical protein
KNBIHPMI_00828	gene	1083				
KNBIHPMI_00828	mRNA	1083				
KNBIHPMI_00828	CDS	1083				hypothetical protein
KNBIHPMI_00829	gene	210	cspG			
KNBIHPMI_00829	mRNA	210	cspG			
KNBIHPMI_00829	CDS	210	cspG		COG1278	Cold shock-like protein CspG
KNBIHPMI_00830	gene	318				
KNBIHPMI_00830	mRNA	318				
KNBIHPMI_00830	CDS	318			COG1307	DegV domain-containing protein
KNBIHPMI_00831	gene	501	mscL			
KNBIHPMI_00831	mRNA	501	mscL			
KNBIHPMI_00831	CDS	501	mscL		COG1970	Large-conductance mechanosensitive channel
KNBIHPMI_00832	gene	489				
KNBIHPMI_00832	mRNA	489				
KNBIHPMI_00832	CDS	489				hypothetical protein
KNBIHPMI_00833	gene	390				
KNBIHPMI_00833	mRNA	390				
KNBIHPMI_00833	CDS	390				hypothetical protein
KNBIHPMI_00834	gene	756				
KNBIHPMI_00834	mRNA	756				
KNBIHPMI_00834	CDS	756				hypothetical protein
KNBIHPMI_00835	gene	594	lexA			
KNBIHPMI_00835	mRNA	594	lexA			
KNBIHPMI_00835	CDS	594	lexA	3.4.21.88	COG1974	LexA repressor
KNBIHPMI_00836	gene	798				
KNBIHPMI_00836	mRNA	798				
KNBIHPMI_00836	CDS	798				hypothetical protein
KNBIHPMI_00837	gene	309				
KNBIHPMI_00837	mRNA	309				
KNBIHPMI_00837	CDS	309				hypothetical protein
KNBIHPMI_00838	gene	822	mscS			
KNBIHPMI_00838	mRNA	822	mscS			
KNBIHPMI_00838	CDS	822	mscS		COG0668	Small-conductance mechanosensitive channel
KNBIHPMI_00839	gene	1197	prs			
KNBIHPMI_00839	mRNA	1197	prs			
KNBIHPMI_00839	CDS	1197	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
KNBIHPMI_00840	gene	303	atpA_1			
KNBIHPMI_00840	mRNA	303	atpA_1			
KNBIHPMI_00840	CDS	303	atpA_1	7.1.2.2	COG1155	V-type ATP synthase alpha chain
KNBIHPMI_00841	gene	1374	ntpB_1			
KNBIHPMI_00841	mRNA	1374	ntpB_1			
KNBIHPMI_00841	CDS	1374	ntpB_1			V-type sodium ATPase subunit B
KNBIHPMI_00842	gene	672	ntpD			
KNBIHPMI_00842	mRNA	672	ntpD			
KNBIHPMI_00842	CDS	672	ntpD			V-type sodium ATPase subunit D
KNBIHPMI_00843	gene	87				
KNBIHPMI_00843	mRNA	87				
KNBIHPMI_00843	tRNA	87				tRNA-Leu(taa)
KNBIHPMI_00844	gene	363				
KNBIHPMI_00844	mRNA	363				
KNBIHPMI_00844	CDS	363				hypothetical protein
KNBIHPMI_00845	gene	519				
KNBIHPMI_00845	mRNA	519				
KNBIHPMI_00845	CDS	519				hypothetical protein
KNBIHPMI_00846	gene	780				
KNBIHPMI_00846	mRNA	780				
KNBIHPMI_00846	CDS	780				hypothetical protein
KNBIHPMI_00847	gene	639	glmU			
KNBIHPMI_00847	mRNA	639	glmU			
KNBIHPMI_00847	CDS	639	glmU			Bifunctional protein GlmU
KNBIHPMI_00848	gene	594				
KNBIHPMI_00848	mRNA	594				
KNBIHPMI_00848	CDS	594				hypothetical protein
KNBIHPMI_00849	gene	612	pth			
KNBIHPMI_00849	mRNA	612	pth			
KNBIHPMI_00849	CDS	612	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
KNBIHPMI_00850	gene	216				
KNBIHPMI_00850	mRNA	216				
KNBIHPMI_00850	CDS	216				hypothetical protein
KNBIHPMI_00851	gene	507	trmL			
KNBIHPMI_00851	mRNA	507	trmL			
KNBIHPMI_00851	CDS	507	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
KNBIHPMI_00852	gene	1578	asnB			
KNBIHPMI_00852	mRNA	1578	asnB			
KNBIHPMI_00852	CDS	1578	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
KNBIHPMI_00853	gene	75				
KNBIHPMI_00853	mRNA	75				
KNBIHPMI_00853	tRNA	75				tRNA-Arg(cct)
KNBIHPMI_00854	gene	684				
KNBIHPMI_00854	mRNA	684				
KNBIHPMI_00854	CDS	684				hypothetical protein
KNBIHPMI_00855	gene	372				
KNBIHPMI_00855	mRNA	372				
KNBIHPMI_00855	CDS	372			COG2852	putative protein
KNBIHPMI_00856	gene	645	axe2_1			
KNBIHPMI_00856	mRNA	645	axe2_1			
KNBIHPMI_00856	CDS	645	axe2_1	3.1.1.72		Acetylxylan esterase
KNBIHPMI_00857	gene	621	yigZ			
KNBIHPMI_00857	mRNA	621	yigZ			
KNBIHPMI_00857	CDS	621	yigZ		COG1739	IMPACT family member YigZ
KNBIHPMI_00858	gene	642	cobC			
KNBIHPMI_00858	mRNA	642	cobC			
KNBIHPMI_00858	CDS	642	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
KNBIHPMI_00859	gene	576				
KNBIHPMI_00859	mRNA	576				
KNBIHPMI_00859	CDS	576				hypothetical protein
KNBIHPMI_00860	gene	1935				
KNBIHPMI_00860	mRNA	1935				
KNBIHPMI_00860	CDS	1935				hypothetical protein
KNBIHPMI_00861	gene	384	argH			
KNBIHPMI_00861	mRNA	384	argH			
KNBIHPMI_00861	CDS	384	argH	4.3.2.1	COG0165	Argininosuccinate lyase
KNBIHPMI_00862	gene	261				
KNBIHPMI_00862	mRNA	261				
KNBIHPMI_00862	CDS	261				hypothetical protein
KNBIHPMI_00863	gene	570				
KNBIHPMI_00863	mRNA	570				
KNBIHPMI_00863	CDS	570				hypothetical protein
KNBIHPMI_00864	gene	408				
KNBIHPMI_00864	mRNA	408				
KNBIHPMI_00864	CDS	408				hypothetical protein
KNBIHPMI_00865	gene	237				
KNBIHPMI_00865	mRNA	237				
KNBIHPMI_00865	CDS	237				hypothetical protein
KNBIHPMI_00866	gene	738				
KNBIHPMI_00866	mRNA	738				
KNBIHPMI_00866	CDS	738				hypothetical protein
KNBIHPMI_00867	gene	405				
KNBIHPMI_00867	mRNA	405				
KNBIHPMI_00867	CDS	405				hypothetical protein
KNBIHPMI_00868	gene	1038				
KNBIHPMI_00868	mRNA	1038				
KNBIHPMI_00868	CDS	1038				hypothetical protein
KNBIHPMI_00869	gene	180				
KNBIHPMI_00869	mRNA	180				
KNBIHPMI_00869	CDS	180				hypothetical protein
KNBIHPMI_00870	gene	564				
KNBIHPMI_00870	mRNA	564				
KNBIHPMI_00870	CDS	564				hypothetical protein
KNBIHPMI_00871	gene	168	fer			
KNBIHPMI_00871	mRNA	168	fer			
KNBIHPMI_00871	CDS	168	fer			Ferredoxin
KNBIHPMI_00872	gene	867				
KNBIHPMI_00872	mRNA	867				
KNBIHPMI_00872	CDS	867				hypothetical protein
KNBIHPMI_00873	gene	864				
KNBIHPMI_00873	mRNA	864				
KNBIHPMI_00873	CDS	864				hypothetical protein
KNBIHPMI_00874	gene	324	darA			
KNBIHPMI_00874	mRNA	324	darA			
KNBIHPMI_00874	CDS	324	darA		COG3870	Cyclic di-AMP receptor A
KNBIHPMI_00875	gene	573				
KNBIHPMI_00875	mRNA	573				
KNBIHPMI_00875	CDS	573				hypothetical protein
KNBIHPMI_00876	gene	2121				
KNBIHPMI_00876	mRNA	2121				
KNBIHPMI_00876	CDS	2121				hypothetical protein
KNBIHPMI_00877	gene	171				
KNBIHPMI_00877	mRNA	171				
KNBIHPMI_00877	CDS	171				hypothetical protein
KNBIHPMI_00878	gene	627				
KNBIHPMI_00878	mRNA	627				
KNBIHPMI_00878	CDS	627				hypothetical protein
KNBIHPMI_00879	gene	177	rpsU			
KNBIHPMI_00879	mRNA	177	rpsU			
KNBIHPMI_00879	CDS	177	rpsU			30S ribosomal protein S21
KNBIHPMI_00880	gene	1986	leuS			
KNBIHPMI_00880	mRNA	1986	leuS			
KNBIHPMI_00880	CDS	1986	leuS	6.1.1.4		Leucine--tRNA ligase
KNBIHPMI_00881	gene	201				
KNBIHPMI_00881	mRNA	201				
KNBIHPMI_00881	CDS	201				hypothetical protein
KNBIHPMI_00882	gene	1500	mglA_2			
KNBIHPMI_00882	mRNA	1500	mglA_2			
KNBIHPMI_00882	CDS	1500	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
KNBIHPMI_00883	gene	291				
KNBIHPMI_00883	mRNA	291				
KNBIHPMI_00883	CDS	291				hypothetical protein
KNBIHPMI_00884	gene	909				
KNBIHPMI_00884	mRNA	909				
KNBIHPMI_00884	CDS	909				hypothetical protein
KNBIHPMI_00885	gene	1428	ykoD			
KNBIHPMI_00885	mRNA	1428	ykoD			
KNBIHPMI_00885	CDS	1428	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
KNBIHPMI_00886	gene	1122				
KNBIHPMI_00886	mRNA	1122				
KNBIHPMI_00886	CDS	1122				hypothetical protein
KNBIHPMI_00887	gene	618	spoIIIE			
KNBIHPMI_00887	mRNA	618	spoIIIE			
KNBIHPMI_00887	CDS	618	spoIIIE		COG1674	DNA translocase SpoIIIE
KNBIHPMI_00888	gene	975				
KNBIHPMI_00888	mRNA	975				
KNBIHPMI_00888	CDS	975				hypothetical protein
KNBIHPMI_00889	gene	222				
KNBIHPMI_00889	mRNA	222				
KNBIHPMI_00889	CDS	222				hypothetical protein
KNBIHPMI_00890	gene	501				
KNBIHPMI_00890	mRNA	501				
KNBIHPMI_00890	CDS	501				hypothetical protein
KNBIHPMI_00891	gene	441	aroQ			
KNBIHPMI_00891	mRNA	441	aroQ			
KNBIHPMI_00891	CDS	441	aroQ	4.2.1.10		3-dehydroquinate dehydratase
KNBIHPMI_00892	gene	852	lacX			
KNBIHPMI_00892	mRNA	852	lacX			
KNBIHPMI_00892	CDS	852	lacX			Protein LacX, plasmid
KNBIHPMI_00893	gene	696	srrA_1			
KNBIHPMI_00893	mRNA	696	srrA_1			
KNBIHPMI_00893	CDS	696	srrA_1		COG0745	Transcriptional regulatory protein SrrA
KNBIHPMI_00894	gene	327	walK			
KNBIHPMI_00894	mRNA	327	walK			
KNBIHPMI_00894	CDS	327	walK	2.7.13.3		Sensor histidine kinase WalK
KNBIHPMI_00895	gene	210	GFM1			
KNBIHPMI_00895	mRNA	210	GFM1			
KNBIHPMI_00895	CDS	210	GFM1			Elongation factor G, mitochondrial
KNBIHPMI_00896	gene	915				
KNBIHPMI_00896	mRNA	915				
KNBIHPMI_00896	CDS	915				hypothetical protein
KNBIHPMI_00897	gene	888				
KNBIHPMI_00897	mRNA	888				
KNBIHPMI_00897	CDS	888				hypothetical protein
KNBIHPMI_00898	gene	564				
KNBIHPMI_00898	mRNA	564				
KNBIHPMI_00898	CDS	564				hypothetical protein
KNBIHPMI_00899	gene	882	gtaB			
KNBIHPMI_00899	mRNA	882	gtaB			
KNBIHPMI_00899	CDS	882	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
KNBIHPMI_00900	gene	504				
KNBIHPMI_00900	mRNA	504				
KNBIHPMI_00900	CDS	504				hypothetical protein
KNBIHPMI_00901	gene	1104				
KNBIHPMI_00901	mRNA	1104				
KNBIHPMI_00901	CDS	1104				hypothetical protein
KNBIHPMI_00902	gene	669				
KNBIHPMI_00902	mRNA	669				
KNBIHPMI_00902	CDS	669				hypothetical protein
KNBIHPMI_00903	gene	447	cmk			
KNBIHPMI_00903	mRNA	447	cmk			
KNBIHPMI_00903	CDS	447	cmk	2.7.4.25	COG0283	Cytidylate kinase
KNBIHPMI_00904	gene	159				
KNBIHPMI_00904	mRNA	159				
KNBIHPMI_00904	CDS	159				hypothetical protein
KNBIHPMI_00905	gene	816	mltG_2			
KNBIHPMI_00905	mRNA	816	mltG_2			
KNBIHPMI_00905	CDS	816	mltG_2	4.2.2.-		Endolytic murein transglycosylase
KNBIHPMI_00906	gene	345				
KNBIHPMI_00906	mRNA	345				
KNBIHPMI_00906	CDS	345				hypothetical protein
KNBIHPMI_00907	gene	264				
KNBIHPMI_00907	mRNA	264				
KNBIHPMI_00907	CDS	264				hypothetical protein
KNBIHPMI_00908	gene	1032				
KNBIHPMI_00908	mRNA	1032				
KNBIHPMI_00908	CDS	1032				hypothetical protein
KNBIHPMI_00909	gene	453	tadA			
KNBIHPMI_00909	mRNA	453	tadA			
KNBIHPMI_00909	CDS	453	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
KNBIHPMI_00910	gene	456	dinB			
KNBIHPMI_00910	mRNA	456	dinB			
KNBIHPMI_00910	CDS	456	dinB	2.7.7.7		DNA polymerase IV
KNBIHPMI_00911	gene	576	sigH			
KNBIHPMI_00911	mRNA	576	sigH			
KNBIHPMI_00911	CDS	576	sigH		COG1595	RNA polymerase sigma-H factor
KNBIHPMI_00912	gene	264				
KNBIHPMI_00912	mRNA	264				
KNBIHPMI_00912	CDS	264				hypothetical protein
KNBIHPMI_00913	gene	795				
KNBIHPMI_00913	mRNA	795				
KNBIHPMI_00913	CDS	795				hypothetical protein
KNBIHPMI_00914	gene	513	leuA			
KNBIHPMI_00914	mRNA	513	leuA			
KNBIHPMI_00914	CDS	513	leuA	2.3.3.13		2-isopropylmalate synthase
KNBIHPMI_00915	gene	177				
KNBIHPMI_00915	mRNA	177				
KNBIHPMI_00915	CDS	177				hypothetical protein
KNBIHPMI_00916	gene	699	natR			
KNBIHPMI_00916	mRNA	699	natR			
KNBIHPMI_00916	CDS	699	natR		COG3279	Transcriptional regulatory protein NatR
KNBIHPMI_00917	gene	345				
KNBIHPMI_00917	mRNA	345				
KNBIHPMI_00917	CDS	345				hypothetical protein
KNBIHPMI_00918	gene	144				
KNBIHPMI_00918	mRNA	144				
KNBIHPMI_00918	CDS	144				hypothetical protein
KNBIHPMI_00919	gene	600	agrB			
KNBIHPMI_00919	mRNA	600	agrB			
KNBIHPMI_00919	CDS	600	agrB	3.4.-.-		Accessory gene regulator protein B
KNBIHPMI_00920	gene	1023				
KNBIHPMI_00920	mRNA	1023				
KNBIHPMI_00920	CDS	1023				hypothetical protein
KNBIHPMI_00921	gene	1275	purA			
KNBIHPMI_00921	mRNA	1275	purA			
KNBIHPMI_00921	CDS	1275	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
KNBIHPMI_00922	gene	1089	bga			
KNBIHPMI_00922	mRNA	1089	bga			
KNBIHPMI_00922	CDS	1089	bga	3.2.1.23		Beta-galactosidase
KNBIHPMI_00923	gene	1242				
KNBIHPMI_00923	mRNA	1242				
KNBIHPMI_00923	CDS	1242				hypothetical protein
KNBIHPMI_00924	gene	288				
KNBIHPMI_00924	mRNA	288				
KNBIHPMI_00924	CDS	288				hypothetical protein
KNBIHPMI_00925	gene	1332				
KNBIHPMI_00925	mRNA	1332				
KNBIHPMI_00925	CDS	1332				hypothetical protein
KNBIHPMI_00926	gene	720	btsR_2			
KNBIHPMI_00926	mRNA	720	btsR_2			
KNBIHPMI_00926	CDS	720	btsR_2		COG3279	Transcriptional regulatory protein BtsR
KNBIHPMI_00927	gene	882				
KNBIHPMI_00927	mRNA	882				
KNBIHPMI_00927	CDS	882				hypothetical protein
KNBIHPMI_00928	gene	261				
KNBIHPMI_00928	mRNA	261				
KNBIHPMI_00928	CDS	261				Protein
KNBIHPMI_00929	gene	240				
KNBIHPMI_00929	mRNA	240				
KNBIHPMI_00929	CDS	240				Protein
KNBIHPMI_00930	gene	750				
KNBIHPMI_00930	mRNA	750				
KNBIHPMI_00930	CDS	750				hypothetical protein
KNBIHPMI_00931	gene	597	adhE			
KNBIHPMI_00931	mRNA	597	adhE			
KNBIHPMI_00931	CDS	597	adhE		COG1012	Aldehyde-alcohol dehydrogenase
KNBIHPMI_00932	gene	492	agaA_1			
KNBIHPMI_00932	mRNA	492	agaA_1			
KNBIHPMI_00932	CDS	492	agaA_1	3.2.1.22		Alpha-galactosidase A
KNBIHPMI_00933	gene	831	tyrC			
KNBIHPMI_00933	mRNA	831	tyrC			
KNBIHPMI_00933	CDS	831	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
KNBIHPMI_00934	gene	1017	aroF			
KNBIHPMI_00934	mRNA	1017	aroF			
KNBIHPMI_00934	CDS	1017	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
KNBIHPMI_00935	gene	126				
KNBIHPMI_00935	mRNA	126				
KNBIHPMI_00935	CDS	126				hypothetical protein
KNBIHPMI_00936	gene	786				
KNBIHPMI_00936	mRNA	786				
KNBIHPMI_00936	CDS	786				hypothetical protein
KNBIHPMI_00937	gene	504				
KNBIHPMI_00937	mRNA	504				
KNBIHPMI_00937	CDS	504				hypothetical protein
KNBIHPMI_00938	gene	1263	recN			
KNBIHPMI_00938	mRNA	1263	recN			
KNBIHPMI_00938	CDS	1263	recN		COG0497	DNA repair protein RecN
KNBIHPMI_00939	gene	498				
KNBIHPMI_00939	mRNA	498				
KNBIHPMI_00939	CDS	498				hypothetical protein
KNBIHPMI_00940	gene	852				
KNBIHPMI_00940	mRNA	852				
KNBIHPMI_00940	CDS	852				hypothetical protein
KNBIHPMI_00941	gene	789				
KNBIHPMI_00941	mRNA	789				
KNBIHPMI_00941	CDS	789				hypothetical protein
KNBIHPMI_00942	gene	1572	xylP_3			
KNBIHPMI_00942	mRNA	1572	xylP_3			
KNBIHPMI_00942	CDS	1572	xylP_3			Isoprimeverose transporter
KNBIHPMI_00943	gene	681				
KNBIHPMI_00943	mRNA	681				
KNBIHPMI_00943	CDS	681				hypothetical protein
KNBIHPMI_00944	gene	1437				
KNBIHPMI_00944	mRNA	1437				
KNBIHPMI_00944	CDS	1437				hypothetical protein
KNBIHPMI_00945	gene	597				
KNBIHPMI_00945	mRNA	597				
KNBIHPMI_00945	CDS	597				hypothetical protein
KNBIHPMI_00946	gene	1185	ddl			
KNBIHPMI_00946	mRNA	1185	ddl			
KNBIHPMI_00946	CDS	1185	ddl	6.3.2.4		D-alanine--D-alanine ligase
KNBIHPMI_00947	gene	1050	murF			
KNBIHPMI_00947	mRNA	1050	murF			
KNBIHPMI_00947	CDS	1050	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KNBIHPMI_00948	gene	303				
KNBIHPMI_00948	mRNA	303				
KNBIHPMI_00948	CDS	303				hypothetical protein
KNBIHPMI_00949	gene	858				
KNBIHPMI_00949	mRNA	858				
KNBIHPMI_00949	CDS	858				hypothetical protein
KNBIHPMI_00950	gene	1176				
KNBIHPMI_00950	mRNA	1176				
KNBIHPMI_00950	CDS	1176				hypothetical protein
KNBIHPMI_00951	gene	873				
KNBIHPMI_00951	mRNA	873				
KNBIHPMI_00951	CDS	873				hypothetical protein
KNBIHPMI_00952	gene	1023	queA			
KNBIHPMI_00952	mRNA	1023	queA			
KNBIHPMI_00952	CDS	1023	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
KNBIHPMI_00953	gene	690				
KNBIHPMI_00953	mRNA	690				
KNBIHPMI_00953	CDS	690				hypothetical protein
KNBIHPMI_00954	gene	351	clpX			
KNBIHPMI_00954	mRNA	351	clpX			
KNBIHPMI_00954	CDS	351	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
KNBIHPMI_00955	gene	666	plsY			
KNBIHPMI_00955	mRNA	666	plsY			
KNBIHPMI_00955	CDS	666	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
KNBIHPMI_00956	gene	552	rfbC			
KNBIHPMI_00956	mRNA	552	rfbC			
KNBIHPMI_00956	CDS	552	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
KNBIHPMI_00957	gene	639	rmlA			
KNBIHPMI_00957	mRNA	639	rmlA			
KNBIHPMI_00957	CDS	639	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
KNBIHPMI_00958	gene	177				
KNBIHPMI_00958	mRNA	177				
KNBIHPMI_00958	CDS	177				hypothetical protein
KNBIHPMI_00959	gene	726				
KNBIHPMI_00959	mRNA	726				
KNBIHPMI_00959	CDS	726				hypothetical protein
KNBIHPMI_00960	gene	1383				
KNBIHPMI_00960	mRNA	1383				
KNBIHPMI_00960	CDS	1383				hypothetical protein
KNBIHPMI_00961	gene	159	kynB			
KNBIHPMI_00961	mRNA	159	kynB			
KNBIHPMI_00961	CDS	159	kynB	3.5.1.9		Kynurenine formamidase
KNBIHPMI_00962	gene	588	pglC			
KNBIHPMI_00962	mRNA	588	pglC			
KNBIHPMI_00962	CDS	588	pglC	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
KNBIHPMI_00963	gene	918				
KNBIHPMI_00963	mRNA	918				
KNBIHPMI_00963	CDS	918				hypothetical protein
KNBIHPMI_00964	gene	555	spo0A			
KNBIHPMI_00964	mRNA	555	spo0A			
KNBIHPMI_00964	CDS	555	spo0A			Stage 0 sporulation protein A
KNBIHPMI_00965	gene	399	rpsH			
KNBIHPMI_00965	mRNA	399	rpsH			
KNBIHPMI_00965	CDS	399	rpsH			30S ribosomal protein S8
KNBIHPMI_00966	gene	186	rpsZ			
KNBIHPMI_00966	mRNA	186	rpsZ			
KNBIHPMI_00966	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
KNBIHPMI_00967	gene	543	rplE			
KNBIHPMI_00967	mRNA	543	rplE			
KNBIHPMI_00967	CDS	543	rplE			50S ribosomal protein L5
KNBIHPMI_00968	gene	330	rplX			
KNBIHPMI_00968	mRNA	330	rplX			
KNBIHPMI_00968	CDS	330	rplX		COG0198	50S ribosomal protein L24
KNBIHPMI_00969	gene	369	rplN			
KNBIHPMI_00969	mRNA	369	rplN			
KNBIHPMI_00969	CDS	369	rplN			50S ribosomal protein L14
KNBIHPMI_00970	gene	255	rpsQ			
KNBIHPMI_00970	mRNA	255	rpsQ			
KNBIHPMI_00970	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
KNBIHPMI_00971	gene	204	rpmC			
KNBIHPMI_00971	mRNA	204	rpmC			
KNBIHPMI_00971	CDS	204	rpmC			50S ribosomal protein L29
KNBIHPMI_00972	gene	183	rplP			
KNBIHPMI_00972	mRNA	183	rplP			
KNBIHPMI_00972	CDS	183	rplP		COG0197	50S ribosomal protein L16
KNBIHPMI_00973	gene	357	rplT			
KNBIHPMI_00973	mRNA	357	rplT			
KNBIHPMI_00973	CDS	357	rplT			50S ribosomal protein L20
KNBIHPMI_00974	gene	198	rpmI			
KNBIHPMI_00974	mRNA	198	rpmI			
KNBIHPMI_00974	CDS	198	rpmI		COG0291	50S ribosomal protein L35
KNBIHPMI_00975	gene	534	infC			
KNBIHPMI_00975	mRNA	534	infC			
KNBIHPMI_00975	CDS	534	infC			Translation initiation factor IF-3
KNBIHPMI_00976	gene	816				
KNBIHPMI_00976	mRNA	816				
KNBIHPMI_00976	CDS	816				hypothetical protein
KNBIHPMI_00977	gene	210				
